1.1295,0.31416,3.0845
0.99137,0.31416,3.2416
0.88658,0.31416,3.3987
0.96176,0.31416,3.5558
0.94549,0.31416,3.7128
0.91978,0.31416,3.8699
1.0276,0.31416,4.027
0.99018,0.31416,4.1841
1.0064,0.31416,4.3412
1.1588,0.31416,4.4982
1.1367,0.31416,4.6553
1.1646,0.31416,4.8124
1.0216,0.31416,4.9695
1.2094,0.31416,5.1265
1.2293,0.31416,5.2836
1.356,0.31416,5.4407
1.7184,0.31416,5.5978
1.6021,0.31416,5.7549
1.5538,0.31416,5.9119
1.9113,0.31416,6.069
2.1242,0.31416,6.2261
1.8693,0.31416,6.3832
2.3482,0.31416,6.5403
2.1937,0.31416,6.6973
2.3962,0.31416,6.8544
2.5128,0.31416,7.0115
2.5736,0.31416,7.1686
2.6823,0.31416,7.3257
2.8409,0.31416,7.4827
2.7058,0.31416,7.6398
2.7454,0.31416,7.7969
3.0885,0.31416,7.954
2.9226,0.31416,8.1111
2.8841,0.31416,8.2681
2.8715,0.31416,8.4252
3.1134,0.31416,8.5823
3.0105,0.31416,8.7394
2.8574,0.31416,8.8965
2.9194,0.31416,9.0535
2.9415,0.31416,9.2106
3.0215,0.31416,9.3677
2.9147,0.31416,9.5248
0.20712,0.47124,0.25708
0.57054,0.47124,0.41416
0.6661,0.47124,0.57124
0.77437,0.47124,0.72832
0.95874,0.47124,0.8854
1.1203,0.47124,1.0425
1.0839,0.47124,1.1996
1.1718,0.47124,1.3566
1.3126,0.47124,1.5137
1.4604,0.47124,1.6708
1.3464,0.47124,1.8279
1.4912,0.47124,1.985
1.5054,0.47124,2.142
1.4349,0.47124,2.2991
1.3777,0.47124,2.4562
1.61,0.47124,2.6133
1.4347,0.47124,2.7704
1.5536,0.47124,2.9274
1.3252,0.47124,3.0845
1.5595,0.47124,3.2416
1.3708,0.47124,3.3987
1.4931,0.47124,3.5558
1.242,0.47124,3.7128
1.596,0.47124,3.8699
1.3112,0.47124,4.027
1.2694,0.47124,4.1841
1.3334,0.47124,4.3412
1.5936,0.47124,4.4982
1.616,0.47124,4.6553
1.5154,0.47124,4.8124
1.9123,0.47124,4.9695
1.7727,0.47124,5.1265
1.9738,0.47124,5.2836
2.0196,0.47124,5.4407
2.2618,0.47124,5.5978
2.2616,0.47124,5.7549
2.6393,0.47124,5.9119
2.7938,0.47124,6.069
2.8867,0.47124,6.2261
3.1434,0.47124,6.3832
3.1053,0.47124,6.5403
3.3166,0.47124,6.6973
3.6187,0.47124,6.8544
3.4381,0.47124,7.0115
3.7012,0.47124,7.1686
3.8744,0.47124,7.3257
3.9631,0.47124,7.4827
4.0448,0.47124,7.6398
4.1958,0.47124,7.7969
4.334,0.47124,7.954
4.3504,0.47124,8.1111
4.3267,0.47124,8.2681
4.3364,0.47124,8.4252
4.4154,0.47124,8.5823
4.2663,0.47124,8.7394
4.4408,0.47124,8.8965
4.3148,0.47124,9.0535
4.424,0.47124,9.2106
4.3216,0.47124,9.3677
4.3208,0.47124,9.5248
0.35292,0.62832,0.25708
0.62239,0.62832,0.41416
0.7997,0.62832,0.57124
0.99246,0.62832,0.72832
1.0746,0.62832,0.8854
1.3765,0.62832,1.0425
1.5003,0.62832,1.1996
1.3282,0.62832,1.3566
1.6526,0.62832,1.5137
1.6881,0.62832,1.6708
1.8559,0.62832,1.8279
1.9243,0.62832,1.985
2.0151,0.62832,2.142
1.8596,0.62832,2.2991
1.9102,0.62832,2.4562
1.8691,0.62832,2.6133
1.8704,0.62832,2.7704
1.9228,0.62832,2.9274
1.8244,0.62832,3.0845
1.9177,0.62832,3.2416
1.8645,0.62832,3.3987
1.87,0.62832,3.5558
1.7732,0.62832,3.7128
1.8965,0.62832,3.8699
1.9368,0.62832,4.027
2.0781,0.62832,4.1841
2.017,0.62832,4.3412
2.0244,0.62832,4.4982
2.1924,0.62832,4.6553
2.3176,0.62832,4.8124
2.1945,0.62832,4.9695
2.3049,0.62832,5.1265
2.4968,0.62832,5.2836
2.7444,0.62832,5.4407
2.9599,0.62832,5.5978
3.0429,0.62832,5.7549
3.25,0.62832,5.9119
3.5447,0.62832,6.069
3.8036,0.62832,6.2261
3.9569,0.62832,6.3832
3.9964,0.62832,6.5403
4.3686,0.62832,6.6973
4.489,0.62832,6.8544
4.6118,0.62832,7.0115
5.0329,0.62832,7.1686
4.9065,0.62832,7.3257
5.1293,0.62832,7.4827
5.2391,0.62832,7.6398
5.3943,0.62832,7.7969
5.2773,0.62832,7.954
5.5426,0.62832,8.1111
5.5523,0.62832,8.2681
5.7235,0.62832,8.4252
5.6548,0.62832,8.5823
5.6615,0.62832,8.7394
5.6554,0.62832,8.8965
5.5798,0.62832,9.0535
5.7363,0.62832,9.2106
5.7405,0.62832,9.3677
5.6467,0.62832,9.5248
0.40759,0.7854,0.25708
0.85945,0.7854,0.41416
0.59262,0.7854,0.57124
1.2196,0.7854,0.72832
1.3551,0.7854,0.8854
1.4261,0.7854,1.0425
1.6114,0.7854,1.1996
1.8301,0.7854,1.3566
1.8954,0.7854,1.5137
2.2389,0.7854,1.6708
2.3525,0.7854,1.8279
2.0837,0.7854,1.985
2.2539,0.7854,2.142
2.2255,0.7854,2.2991
2.3748,0.7854,2.4562
2.2552,0.7854,2.6133
2.3281,0.7854,2.7704
2.215,0.7854,2.9274
2.2917,0.7854,3.0845
2.1253,0.7854,3.2416
2.1567,0.7854,3.3987
2.2747,0.7854,3.5558
2.1688,0.7854,3.7128
2.2298,0.7854,3.8699
2.3065,0.7854,4.027
2.4097,0.7854,4.1841
2.1518,0.7854,4.3412
2.4897,0.7854,4.4982
2.2962,0.7854,4.6553
2.6137,0.7854,4.8124
2.842,0.7854,4.9695
2.9347,0.7854,5.1265
3.0312,0.7854,5.2836
3.2291,0.7854,5.4407
3.4611,0.7854,5.5978
3.6277,0.7854,5.7549
3.844,0.7854,5.9119
4.0716,0.7854,6.069
4.4853,0.7854,6.2261
4.6426,0.7854,6.3832
4.8703,0.7854,6.5403
5.1907,0.7854,6.6973
5.47,0.7854,6.8544
5.5671,0.7854,7.0115
5.8648,0.7854,7.1686
5.8613,0.7854,7.3257
6.1075,0.7854,7.4827
6.1028,0.7854,7.6398
6.4516,0.7854,7.7969
6.5683,0.7854,7.954
6.7193,0.7854,8.1111
6.7342,0.7854,8.2681
6.4193,0.7854,8.4252
6.7698,0.7854,8.5823
6.844,0.7854,8.7394
6.8223,0.7854,8.8965
6.8152,0.7854,9.0535
6.6645,0.7854,9.2106
6.6683,0.7854,9.3677
6.7832,0.7854,9.5248
0.5383,0.94248,0.25708
0.9367,0.94248,0.41416
1.2488,0.94248,0.57124
1.1848,0.94248,0.72832
1.5326,0.94248,0.8854
1.6027,0.94248,1.0425
2.0241,0.94248,1.1996
2.1919,0.94248,1.3566
2.1618,0.94248,1.5137
2.4811,0.94248,1.6708
2.4551,0.94248,1.8279
2.5856,0.94248,1.985
2.8829,0.94248,2.142
2.6417,0.94248,2.2991
2.6635,0.94248,2.4562
2.6813,0.94248,2.6133
2.838,0.94248,2.7704
2.6729,0.94248,2.9274
2.3445,0.94248,3.0845
2.5461,0.94248,3.2416
2.5625,0.94248,3.3987
2.4735,0.94248,3.5558
2.4171,0.94248,3.7128
2.4859,0.94248,3.8699
2.4554,0.94248,4.027
2.7262,0.94248,4.1841
2.7807,0.94248,4.3412
2.8576,0.94248,4.4982
2.9839,0.94248,4.6553
3.0657,0.94248,4.8124
3.1326,0.94248,4.9695
3.1754,0.94248,5.1265
3.6172,0.94248,5.2836
3.8462,0.94248,5.4407
4.0771,0.94248,5.5978
4.1735,0.94248,5.7549
4.4862,0.94248,5.9119
4.716,0.94248,6.069
5.1713,0.94248,6.2261
5.3061,0.94248,6.3832
5.4799,0.94248,6.5403
5.9113,0.94248,6.6973
6.1865,0.94248,6.8544
6.6189,0.94248,7.0115
6.7036,0.94248,7.1686
6.9175,0.94248,7.3257
7.1689,0.94248,7.4827
7.148,0.94248,7.6398
7.4482,0.94248,7.7969
7.3416,0.94248,7.954
7.56,0.94248,8.1111
7.7231,0.94248,8.2681
7.5624,0.94248,8.4252
7.6618,0.94248,8.5823
7.7058,0.94248,8.7394
7.7363,0.94248,8.8965
7.8214,0.94248,9.0535
7.4573,0.94248,9.2106
7.6575,0.94248,9.3677
7.8028,0.94248,9.5248
0.49675,1.0996,0.25708
0.81596,1.0996,0.41416
1.0615,1.0996,0.57124
1.4372,1.0996,0.72832
1.8867,1.0996,0.8854
1.856,1.0996,1.0425
2.1622,1.0996,1.1996
2.2427,1.0996,1.3566
2.386,1.0996,1.5137
2.6356,1.0996,1.6708
2.5468,1.0996,1.8279
2.85,1.0996,1.985
2.9065,1.0996,2.142
2.9924,1.0996,2.2991
2.7794,1.0996,2.4562
2.9585,1.0996,2.6133
2.959,1.0996,2.7704
3.0126,1.0996,2.9274
3.0094,1.0996,3.0845
2.9367,1.0996,3.2416
2.9843,1.0996,3.3987
2.8338,1.0996,3.5558
2.9188,1.0996,3.7128
2.6876,1.0996,3.8699
2.8201,1.0996,4.027
2.7862,1.0996,4.1841
3.0392,1.0996,4.3412
3.0515,1.0996,4.4982
3.1669,1.0996,4.6553
3.3242,1.0996,4.8124
3.3858,1.0996,4.9695
3.5947,1.0996,5.1265
3.7652,1.0996,5.2836
4.1599,1.0996,5.4407
4.4113,1.0996,5.5978
4.6404,1.0996,5.7549
4.8399,1.0996,5.9119
5.1935,1.0996,6.069
5.6793,1.0996,6.2261
5.7338,1.0996,6.3832
6.1516,1.0996,6.5403
6.4291,1.0996,6.6973
6.6501,1.0996,6.8544
7.0311,1.0996,7.0115
7.3725,1.0996,7.1686
7.4696,1.0996,7.3257
7.7948,1.0996,7.4827
7.9368,1.0996,7.6398
8.1302,1.0996,7.7969
8.1102,1.0996,7.954
8.3178,1.0996,8.1111
8.4037,1.0996,8.2681
8.4521,1.0996,8.4252
8.563,1.0996,8.5823
8.5474,1.0996,8.7394
8.4871,1.0996,8.8965
8.6828,1.0996,9.0535
8.4717,1.0996,9.2106
8.6471,1.0996,9.3677
8.4199,1.0996,9.5248
0.74721,1.2566,0.25708
1.0347,1.2566,0.41416
1.3269,1.2566,0.57124
1.5569,1.2566,0.72832
1.9301,1.2566,0.8854
2.0058,1.2566,1.0425
2.2375,1.2566,1.1996
2.3027,1.2566,1.3566
2.6455,1.2566,1.5137
2.7784,1.2566,1.6708
3.0034,1.2566,1.8279
2.9382,1.2566,1.985
3.1736,1.2566,2.142
3.3278,1.2566,2.2991
3.1129,1.2566,2.4562
3.1048,1.2566,2.6133
3.1081,1.2566,2.7704
3.1992,1.2566,2.9274
3.1962,1.2566,3.0845
3.1753,1.2566,3.2416
3.0182,1.2566,3.3987
3.104,1.2566,3.5558
3.1642,1.2566,3.7128
2.9835,1.2566,3.8699
3.0712,1.2566,4.027
3.0021,1.2566,4.1841
3.1497,1.2566,4.3412
3.3671,1.2566,4.4982
3.2759,1.2566,4.6553
3.4934,1.2566,4.8124
3.792,1.2566,4.9695
3.9631,1.2566,5.1265
4.1068,1.2566,5.2836
4.5052,1.2566,5.4407
4.6282,1.2566,5.5978
5.2197,1.2566,5.7549
5.392,1.2566,5.9119
5.7332,1.2566,6.069
6.0617,1.2566,6.2261
6.1579,1.2566,6.3832
6.637,1.2566,6.5403
6.7459,1.2566,6.6973
7.0814,1.2566,6.8544
7.4988,1.2566,7.0115
7.8407,1.2566,7.1686
7.853,1.2566,7.3257
8.2919,1.2566,7.4827
8.371,1.2566,7.6398
8.7478,1.2566,7.7969
8.9322,1.2566,7.954
9.1086,1.2566,8.1111
8.9762,1.2566,8.2681
9.0829,1.2566,8.4252
8.9124,1.2566,8.5823
9.1781,1.2566,8.7394
8.9924,1.2566,8.8965
8.932,1.2566,9.0535
8.9934,1.2566,9.2106
9.0748,1.2566,9.3677
9.1069,1.2566,9.5248
0.63986,1.4137,0.25708
1.1029,1.4137,0.41416
1.485,1.4137,0.57124
1.4321,1.4137,0.72832
1.7307,1.4137,0.8854
2.1467,1.4137,1.0425
2.3479,1.4137,1.1996
2.7492,1.4137,1.3566
2.7451,1.4137,1.5137
3.1516,1.4137,1.6708
3.1652,1.4137,1.8279
3.2297,1.4137,1.985
3.208,1.4137,2.142
3.153,1.4137,2.2991
3.1963,1.4137,2.4562
3.1308,1.4137,2.6133
3.3219,1.4137,2.7704
3.3268,1.4137,2.9274
3.3196,1.4137,3.0845
3.1737,1.4137,3.2416
3.2523,1.4137,3.3987
3.1405,1.4137,3.5558
3.0724,1.4137,3.7128
3.0978,1.4137,3.8699
3.1846,1.4137,4.027
3.1697,1.4137,4.1841
3.2518,1.4137,4.3412
3.3244,1.4137,4.4982
3.4054,1.4137,4.6553
3.7988,1.4137,4.8124
3.9527,1.4137,4.9695
4.1318,1.4137,5.1265
4.3007,1.4137,5.2836
4.3914,1.4137,5.4407
4.7571,1.4137,5.5978
5.0237,1.4137,5.7549
5.546,1.4137,5.9119
5.8393,1.4137,6.069
6.2119,1.4137,6.2261
6.5994,1.4137,6.3832
6.9139,1.4137,6.5403
7.2769,1.4137,6.6973
7.6502,1.4137,6.8544
7.8251,1.4137,7.0115
8.2185,1.4137,7.1686
8.39,1.4137,7.3257
8.5278,1.4137,7.4827
8.9773,1.4137,7.6398
9.1259,1.4137,7.7969
9.221,1.4137,7.954
9.2841,1.4137,8.1111
9.1133,1.4137,8.2681
9.4726,1.4137,8.4252
9.5619,1.4137,8.5823
9.4774,1.4137,8.7394
9.6344,1.4137,8.8965
9.5154,1.4137,9.0535
9.5324,1.4137,9.2106
9.5092,1.4137,9.3677
9.3619,1.4137,9.5248
0.83356,1.5708,0.25708
0.93506,1.5708,0.41416
1.4026,1.5708,0.57124
1.7454,1.5708,0.72832
2.004,1.5708,0.8854
2.2871,1.5708,1.0425
2.4311,1.5708,1.1996
2.555,1.5708,1.3566
2.9849,1.5708,1.5137
2.8008,1.5708,1.6708
3.085,1.5708,1.8279
3.0486,1.5708,1.985
3.1777,1.5708,2.142
3.4038,1.5708,2.2991
3.2484,1.5708,2.4562
3.2876,1.5708,2.6133
3.3979,1.5708,2.7704
3.3747,1.5708,2.9274
3.2601,1.5708,3.0845
3.2822,1.5708,3.2416
3.1932,1.5708,3.3987
3.0026,1.5708,3.5558
3.1874,1.5708,3.7128
3.3453,1.5708,3.8699
3.1824,1.5708,4.027
3.1893,1.5708,4.1841
3.313,1.5708,4.3412
3.4779,1.5708,4.4982
3.4523,1.5708,4.6553
3.7222,1.5708,4.8124
3.9851,1.5708,4.9695
4.1665,1.5708,5.1265
4.4683,1.5708,5.2836
4.7839,1.5708,5.4407
4.8819,1.5708,5.5978
5.3462,1.5708,5.7549
5.6199,1.5708,5.9119
5.8537,1.5708,6.069
6.397,1.5708,6.2261
6.5319,1.5708,6.3832
7.0298,1.5708,6.5403
7.3301,1.5708,6.6973
7.8305,1.5708,6.8544
7.872,1.5708,7.0115
8.2458,1.5708,7.1686
8.3448,1.5708,7.3257
8.8706,1.5708,7.4827
8.8586,1.5708,7.6398
9.0414,1.5708,7.7969
9.218,1.5708,7.954
9.5607,1.5708,8.1111
9.6076,1.5708,8.2681
9.65,1.5708,8.4252
9.5963,1.5708,8.5823
9.7757,1.5708,8.7394
9.5836,1.5708,8.8965
9.5383,1.5708,9.0535
9.5191,1.5708,9.2106
9.552,1.5708,9.3677
9.3088,1.5708,9.5248
0.63462,1.7279,0.25708
0.725,1.7279,0.41416
1.3879,1.7279,0.57124
1.629,1.7279,0.72832
1.9853,1.7279,0.8854
2.2821,1.7279,1.0425
2.5722,1.7279,1.1996
2.6326,1.7279,1.3566
2.7979,1.7279,1.5137
3.0164,1.7279,1.6708
3.2539,1.7279,1.8279
3.0513,1.7279,1.985
3.1292,1.7279,2.142
3.1646,1.7279,2.2991
3.3714,1.7279,2.4562
3.1575,1.7279,2.6133
3.1705,1.7279,2.7704
3.354,1.7279,2.9274
3.256,1.7279,3.0845
3.3221,1.7279,3.2416
3.3789,1.7279,3.3987
3.0793,1.7279,3.5558
3.1211,1.7279,3.7128
3.1727,1.7279,3.8699
3.3893,1.7279,4.027
3.1722,1.7279,4.1841
3.2082,1.7279,4.3412
3.2063,1.7279,4.4982
3.5775,1.7279,4.6553
3.6204,1.7279,4.8124
3.7063,1.7279,4.9695
4.3451,1.7279,5.1265
4.3674,1.7279,5.2836
4.5863,1.7279,5.4407
4.9294,1.7279,5.5978
5.3173,1.7279,5.7549
5.4921,1.7279,5.9119
6.0475,1.7279,6.069
5.9751,1.7279,6.2261
6.512,1.7279,6.3832
7.0173,1.7279,6.5403
7.1562,1.7279,6.6973
7.4803,1.7279,6.8544
7.8073,1.7279,7.0115
8.0896,1.7279,7.1686
8.5436,1.7279,7.3257
8.4951,1.7279,7.4827
9.0311,1.7279,7.6398
8.9959,1.7279,7.7969
9.2639,1.7279,7.954
9.3936,1.7279,8.1111
9.3669,1.7279,8.2681
9.4912,1.7279,8.4252
9.3893,1.7279,8.5823
9.6661,1.7279,8.7394
9.4308,1.7279,8.8965
9.5131,1.7279,9.0535
9.4653,1.7279,9.2106
9.2482,1.7279,9.3677
9.377,1.7279,9.5248
0.63002,1.885,0.25708
1.0722,1.885,0.41416
1.2949,1.885,0.57124
1.6025,1.885,0.72832
2.0341,1.885,0.8854
1.9927,1.885,1.0425
2.4185,1.885,1.1996
2.67,1.885,1.3566
2.7563,1.885,1.5137
3.0376,1.885,1.6708
3.0479,1.885,1.8279
3.062,1.885,1.985
3.1306,1.885,2.142
3.2029,1.885,2.2991
3.1094,1.885,2.4562
3.2512,1.885,2.6133
3.2484,1.885,2.7704
3.2714,1.885,2.9274
3.1278,1.885,3.0845
3.0932,1.885,3.2416
3.169,1.885,3.3987
3.114,1.885,3.5558
3.0251,1.885,3.7128
3.1538,1.885,3.8699
2.8715,1.885,4.027
3.0344,1.885,4.1841
3.0182,1.885,4.3412
3.4122,1.885,4.4982
3.415,1.885,4.6553
3.5873,1.885,4.8124
3.6846,1.885,4.9695
3.971,1.885,5.1265
4.1812,1.885,5.2836
4.5073,1.885,5.4407
4.8556,1.885,5.5978
5.1425,1.885,5.7549
5.3482,1.885,5.9119
5.589,1.885,6.069
5.8035,1.885,6.2261
6.3376,1.885,6.3832
6.626,1.885,6.5403
7.0931,1.885,6.6973
7.2912,1.885,6.8544
7.5661,1.885,7.0115
7.8305,1.885,7.1686
8.1773,1.885,7.3257
8.3512,1.885,7.4827
8.6066,1.885,7.6398
8.828,1.885,7.7969
8.9737,1.885,7.954
8.9662,1.885,8.1111
8.9331,1.885,8.2681
9.0541,1.885,8.4252
9.1804,1.885,8.5823
9.0897,1.885,8.7394
9.2148,1.885,8.8965
9.2391,1.885,9.0535
9.3018,1.885,9.2106
9.108,1.885,9.3677
9.1542,1.885,9.5248
0.74162,2.042,0.25708
1.0087,2.042,0.41416
1.0957,2.042,0.57124
1.4699,2.042,0.72832
1.7962,2.042,0.8854
1.9416,2.042,1.0425
2.267,2.042,1.1996
2.5053,2.042,1.3566
2.5549,2.042,1.5137
2.6655,2.042,1.6708
2.6121,2.042,1.8279
3.1027,2.042,1.985
3.0027,2.042,2.142
2.9468,2.042,2.2991
3.0017,2.042,2.4562
3.0984,2.042,2.6133
3.063,2.042,2.7704
2.9948,2.042,2.9274
2.9836,2.042,3.0845
2.9134,2.042,3.2416
2.9843,2.042,3.3987
2.9921,2.042,3.5558
2.9584,2.042,3.7128
2.9972,2.042,3.8699
2.9138,2.042,4.027
3.2001,2.042,4.1841
3.1668,2.042,4.3412
3.1013,2.042,4.4982
3.2789,2.042,4.6553
3.3339,2.042,4.8124
3.4483,2.042,4.9695
3.9361,2.042,5.1265
3.9312,2.042,5.2836
4.3907,2.042,5.4407
4.3817,2.042,5.5978
4.6958,2.042,5.7549
4.9329,2.042,5.9119
5.4882,2.042,6.069
5.6754,2.042,6.2261
5.8696,2.042,6.3832
6.2835,2.042,6.5403
6.5195,2.042,6.6973
6.748,2.042,6.8544
7.1415,2.042,7.0115
7.3803,2.042,7.1686
7.5271,2.042,7.3257
7.8927,2.042,7.4827
8.0227,2.042,7.6398
8.2099,2.042,7.7969
8.1781,2.042,7.954
8.4978,2.042,8.1111
8.5218,2.042,8.2681
8.483,2.042,8.4252
8.7156,2.042,8.5823
8.5684,2.042,8.7394
8.719,2.042,8.8965
8.6184,2.042,9.0535
8.8499,2.042,9.2106
8.4522,2.042,9.3677
8.5777,2.042,9.5248
0.63247,2.1991,0.25708
0.68826,2.1991,0.41416
0.94512,2.1991,0.57124
1.3962,2.1991,0.72832
1.6545,2.1991,0.8854
1.644,2.1991,1.0425
1.8281,2.1991,1.1996
2.367,2.1991,1.3566
2.2945,2.1991,1.5137
2.5384,2.1991,1.6708
2.7678,2.1991,1.8279
2.6213,2.1991,1.985
2.6747,2.1991,2.142
2.8282,2.1991,2.2991
2.7968,2.1991,2.4562
2.7104,2.1991,2.6133
2.9437,2.1991,2.7704
2.6691,2.1991,2.9274
2.8708,2.1991,3.0845
2.7759,2.1991,3.2416
2.6215,2.1991,3.3987
2.6114,2.1991,3.5558
2.513,2.1991,3.7128
2.74,2.1991,3.8699
2.6872,2.1991,4.027
2.6955,2.1991,4.1841
2.807,2.1991,4.3412
2.8513,2.1991,4.4982
2.9868,2.1991,4.6553
2.9151,2.1991,4.8124
3.307,2.1991,4.9695
3.4525,2.1991,5.1265
3.7367,2.1991,5.2836
3.8589,2.1991,5.4407
4.059,2.1991,5.5978
4.2675,2.1991,5.7549
4.6271,2.1991,5.9119
4.907,2.1991,6.069
5.3276,2.1991,6.2261
5.5985,2.1991,6.3832
5.6554,2.1991,6.5403
5.8575,2.1991,6.6973
6.3532,2.1991,6.8544
6.5365,2.1991,7.0115
6.8251,2.1991,7.1686
7.0092,2.1991,7.3257
7.276,2.1991,7.4827
7.289,2.1991,7.6398
7.3892,2.1991,7.7969
7.5662,2.1991,7.954
7.7218,2.1991,8.1111
7.9068,2.1991,8.2681
7.8602,2.1991,8.4252
7.8304,2.1991,8.5823
7.885,2.1991,8.7394
7.7607,2.1991,8.8965
8.0374,2.1991,9.0535
7.8065,2.1991,9.2106
7.963,2.1991,9.3677
7.7906,2.1991,9.5248
0.61158,2.3562,0.25708
0.67848,2.3562,0.41416
1.0725,2.3562,0.57124
1.1688,2.3562,0.72832
1.4542,2.3562,0.8854
1.7203,2.3562,1.0425
1.9514,2.3562,1.1996
1.9464,2.3562,1.3566
2.015,2.3562,1.5137
2.1171,2.3562,1.6708
2.1651,2.3562,1.8279
2.2976,2.3562,1.985
2.3725,2.3562,2.142
2.3333,2.3562,2.2991
2.5855,2.3562,2.4562
2.6018,2.3562,2.6133
2.4588,2.3562,2.7704
2.2842,2.3562,2.9274
2.4161,2.3562,3.0845
2.4005,2.3562,3.2416
2.4605,2.3562,3.3987
2.2195,2.3562,3.5558
2.1979,2.3562,3.7128
2.4231,2.3562,3.8699
2.3728,2.3562,4.027
2.5108,2.3562,4.1841
2.3978,2.3562,4.3412
2.4016,2.3562,4.4982
2.6698,2.3562,4.6553
2.7214,2.3562,4.8124
2.9764,2.3562,4.9695
2.9724,2.3562,5.1265
3.1961,2.3562,5.2836
3.3924,2.3562,5.4407
3.6626,2.3562,5.5978
3.9959,2.3562,5.7549
3.9989,2.3562,5.9119
4.1667,2.3562,6.069
4.5349,2.3562,6.2261
4.7569,2.3562,6.3832
5.1011,2.3562,6.5403
5.2117,2.3562,6.6973
5.5294,2.3562,6.8544
5.7976,2.3562,7.0115
6.0048,2.3562,7.1686
6.0382,2.3562,7.3257
6.2189,2.3562,7.4827
6.1419,2.3562,7.6398
6.4678,2.3562,7.7969
6.6412,2.3562,7.954
6.8982,2.3562,8.1111
6.7347,2.3562,8.2681
6.866,2.3562,8.4252
6.8477,2.3562,8.5823
6.8374,2.3562,8.7394
6.6598,2.3562,8.8965
6.8695,2.3562,9.0535
6.8186,2.3562,9.2106
7.0143,2.3562,9.3677
6.8505,2.3562,9.5248
0.52205,2.5133,0.25708
0.76373,2.5133,0.41416
1.0919,2.5133,0.57124
1.0208,2.5133,0.72832
1.2576,2.5133,0.8854
1.6064,2.5133,1.0425
1.5728,2.5133,1.1996
1.8244,2.5133,1.3566
1.9045,2.5133,1.5137
1.968,2.5133,1.6708
1.997,2.5133,1.8279
2.0545,2.5133,1.985
1.9918,2.5133,2.142
2.0603,2.5133,2.2991
2.0182,2.5133,2.4562
2.0696,2.5133,2.6133
2.2348,2.5133,2.7704
2.1681,2.5133,2.9274
2.1492,2.5133,3.0845
2.0205,2.5133,3.2416
2.0412,2.5133,3.3987
2.0464,2.5133,3.5558
1.8984,2.5133,3.7128
1.9673,2.5133,3.8699
2.0945,2.5133,4.027
2.1022,2.5133,4.1841
2.1964,2.5133,4.3412
2.1769,2.5133,4.4982
2.1648,2.5133,4.6553
2.3718,2.5133,4.8124
2.3499,2.5133,4.9695
2.421,2.5133,5.1265
2.6663,2.5133,5.2836
2.7606,2.5133,5.4407
3.1256,2.5133,5.5978
3.1497,2.5133,5.7549
3.3486,2.5133,5.9119
3.5711,2.5133,6.069
3.7189,2.5133,6.2261
4.1018,2.5133,6.3832
4.1417,2.5133,6.5403
4.4577,2.5133,6.6973
4.5188,2.5133,6.8544
4.6038,2.5133,7.0115
4.9589,2.5133,7.1686
4.9901,2.5133,7.3257
5.2514,2.5133,7.4827
5.4285,2.5133,7.6398
5.431,2.5133,7.7969
5.4374,2.5133,7.954
5.6405,2.5133,8.1111
5.92,2.5133,8.2681
